"","plot","tag","spp","date","year","jday","dend","refdend","refdbh","refcheck","dend.num","dend.meas","DBH"
"285","C1",363,"ro","2001-07-30",2001,211,41.56,NA,NA,FALSE,1,41.56,34
"286","C1",366,"ro","2001-07-30",2001,211,19.49,NA,NA,FALSE,1,19.49,34.35
"287","C1",367,"ro","2001-07-30",2001,211,30.35,NA,NA,FALSE,1,30.35,43.9
"288","C2",376,"rm","2001-07-30",2001,211,11.88,NA,NA,FALSE,1,11.88,18.4
"289","C2",377,"rm","2001-07-30",2001,211,12.1,NA,NA,FALSE,1,12.1,10.6
"290","C2",378,"ro","2001-07-30",2001,211,37.46,NA,NA,FALSE,1,37.46,52.55
"291","C2",379,"rm","2001-07-30",2001,211,10.2,NA,NA,FALSE,1,10.2,11.05
"292","C2",380,"rm","2001-07-30",2001,211,19.12,NA,NA,FALSE,1,19.12,20.5
"293","C2",381,"rm","2001-07-30",2001,211,11.7,NA,NA,FALSE,1,11.7,16.25
"294","C2",382,"rm","2001-07-30",2001,211,22.01,NA,NA,FALSE,1,22.01,20.05
"295","C2",385,"rm","2001-07-30",2001,211,12.91,NA,NA,FALSE,1,12.91,15.2
"296","C2",386,"ro","2001-07-30",2001,211,40.47,NA,NA,FALSE,1,40.47,38.8
"297","C2",388,"beech","2001-07-30",2001,211,38.29,NA,NA,FALSE,1,38.29,12.3
"298","C2",389,"rm","2001-07-30",2001,211,7.07,NA,NA,FALSE,1,7.07,14.8
"299","C2",390,"ro","2001-07-30",2001,211,39.53,NA,NA,FALSE,1,39.53,48
"300","C2",391,"ro","2001-07-30",2001,211,50.16,NA,NA,FALSE,1,50.16,45.45
"301","C2",392,"ro","2001-07-30",2001,211,59.67,NA,NA,FALSE,1,59.67,54.8
"302","C3",401,"rm","2001-07-30",2001,211,6.94,NA,NA,FALSE,1,6.94,17
"303","C3",402,"rm","2001-07-30",2001,211,33.27,NA,NA,FALSE,1,33.27,28.7
"304","C3",403,"rm","2001-07-30",2001,211,23.39,NA,NA,FALSE,1,23.39,26.8
"305","C3",404,"rm","2001-07-30",2001,211,6.23,NA,NA,FALSE,1,6.23,25.2
"306","C3",405,"yb","2001-07-30",2001,211,20.41,NA,NA,FALSE,1,20.41,17.45
"307","C3",406,"ash","2001-07-30",2001,211,13.54,NA,NA,FALSE,1,13.54,17.7
"308","C3",407,"rm","2001-07-30",2001,211,17.02,NA,NA,FALSE,1,17.02,17.55
"309","C3",408,"rm","2001-07-30",2001,211,18.78,NA,NA,FALSE,1,18.78,17
"310","C3",409,"cherry","2001-07-30",2001,211,9.67,NA,NA,FALSE,1,9.67,23.7
"311","C3",410,"ash","2001-07-30",2001,211,12.99,NA,NA,FALSE,1,12.99,18
"312","C3",411,"rm","2001-07-30",2001,211,32.12,NA,NA,FALSE,1,32.12,23.15
"313","C3",412,"rm","2001-07-30",2001,211,23.94,NA,NA,FALSE,1,23.94,19.9
"314","C3",413,"rm","2001-07-30",2001,211,28.47,NA,NA,FALSE,1,28.47,22.5
"315","C3",414,"yb","2001-07-30",2001,211,28.58,NA,NA,FALSE,1,28.58,13.65
"316","C3",415,"rm","2001-07-30",2001,211,26.59,NA,NA,FALSE,1,26.59,24.3
"317","C3",416,"rm","2001-07-30",2001,211,47.89,NA,NA,FALSE,1,47.89,29.35
"318","C3",417,"rm","2001-07-30",2001,211,12.2,NA,NA,FALSE,1,12.2,17.4
"319","C3",418,"ash","2001-07-30",2001,211,27.39,NA,NA,FALSE,1,27.39,26.6
"320","C3",419,"yb","2001-07-30",2001,211,17.3,NA,NA,FALSE,1,17.3,14
"321","C3",421,"ash","2001-07-30",2001,211,51.53,NA,NA,FALSE,1,51.53,40.45
"322","C3",422,"wb","2001-07-30",2001,211,13.94,NA,NA,FALSE,1,13.94,12.15
"323","C3",423,"rm","2001-07-30",2001,211,15.18,NA,NA,FALSE,1,15.18,24.25
"324","C3",424,"yb","2001-07-30",2001,211,18.93,NA,NA,FALSE,1,18.93,17.2
"325","C3",425,"ash","2001-07-30",2001,211,25.16,NA,NA,FALSE,1,25.16,19.85
"326","C3",426,"ash","2001-07-30",2001,211,13.48,NA,NA,FALSE,1,13.48,19.9
"327","C3",729,"yb","2001-07-30",2001,211,28.86,NA,NA,FALSE,1,28.86,16.7
"328","C4",453,"ws","2001-07-30",2001,211,22.69,NA,NA,FALSE,1,22.69,21.5
"329","C4",456,"rm","2001-07-30",2001,211,23.38,NA,NA,FALSE,1,23.38,17.25
"330","C4",458,"ro","2001-07-30",2001,211,17.67,NA,NA,FALSE,1,17.67,22.9
"331","C4",459,"ro","2001-07-30",2001,211,41.07,NA,NA,FALSE,1,41.07,38.1
"332","C4",462,"bo","2001-07-30",2001,211,65.04,NA,NA,FALSE,1,65.04,35.45
"333","C4",463,"rm","2001-07-30",2001,211,12.67,NA,NA,FALSE,1,12.67,12.85
"334","C4",464,"rm","2001-07-30",2001,211,6.49,NA,NA,FALSE,1,6.49,11.05
"335","C4",465,"rm","2001-07-30",2001,211,16.35,NA,NA,FALSE,1,16.35,15.55
"336","C4",466,"ro","2001-07-30",2001,211,30.9,NA,NA,FALSE,1,30.9,26
"337","C4",467,"ws","2001-07-30",2001,211,23.34,NA,NA,FALSE,1,23.34,18.15
"338","C4",468,"ws","2001-07-30",2001,211,14.16,NA,NA,FALSE,1,14.16,17.3
"339","C4",469,"ro","2001-07-30",2001,211,34.33,NA,NA,FALSE,1,34.33,37.3
"340","C4",472,"ro","2001-07-30",2001,211,16.57,NA,NA,FALSE,1,16.57,20
"341","C4",474,"ro","2001-07-30",2001,211,60.73,NA,NA,FALSE,1,60.73,40.9
"342","C4",475,"rm","2001-07-30",2001,211,10.41,NA,NA,FALSE,1,10.41,9.75
"343","C4",478,"ws","2001-07-30",2001,211,20.57,NA,NA,FALSE,1,20.57,17.9
"344","C4",481,"ws","2001-07-30",2001,211,16.93,NA,NA,FALSE,1,16.93,16.1
"345","C4",484,"beech","2001-07-30",2001,211,23.58,NA,NA,FALSE,1,23.58,11.1
"346","C4",485,"beech","2001-07-30",2001,211,39,NA,NA,FALSE,1,39,26.75
"347","C4",487,"rm","2001-07-30",2001,211,19.87,NA,NA,FALSE,1,19.87,22.5
"348","C4",489,"rm","2001-07-30",2001,211,41.06,NA,NA,FALSE,1,41.06,31.65
"349","C4",491,"rm","2001-07-30",2001,211,34.91,NA,NA,FALSE,1,34.91,27.65
"350","C4",492,"ws","2001-07-30",2001,211,18.95,NA,NA,FALSE,1,18.95,17.85
"351","C4",493,"ws","2001-07-30",2001,211,17.77,NA,NA,FALSE,1,17.77,17.25
"352","C4",494,"rm","2001-07-30",2001,211,35.9,NA,NA,FALSE,1,35.9,24.4
"353","C4",496,"ws","2001-07-30",2001,211,14.74,NA,NA,FALSE,1,14.74,24.35
"354","C4",498,"rm","2001-07-30",2001,211,20.09,NA,NA,FALSE,1,20.09,19.8
"355","C4",499,"ws","2001-07-30",2001,211,20.93,NA,NA,FALSE,1,20.93,20.75
"356","C5",501,"bo","2001-07-30",2001,211,74.87,NA,NA,FALSE,1,74.87,31.2
"357","C5",502,"rm","2001-07-30",2001,211,12.42,NA,NA,FALSE,1,12.42,12.45
"358","C5",503,"gb","2001-07-30",2001,211,38.52,NA,NA,FALSE,1,38.52,16.9
"359","C5",504,"ro","2001-07-30",2001,211,16.58,NA,NA,FALSE,1,16.58,15.15
"360","C5",505,"rm","2001-07-30",2001,211,45.61,NA,NA,FALSE,1,45.61,18.1
"361","C5",506,"rm","2001-07-30",2001,211,16.07,NA,NA,FALSE,1,16.07,12.3
"362","C5",507,"rm","2001-07-30",2001,211,11.65,NA,NA,FALSE,1,11.65,12.5
"363","C5",508,"rm","2001-07-30",2001,211,29.23,NA,NA,FALSE,1,29.23,17.65
"364","C5",509,"rm","2001-07-30",2001,211,18.53,NA,NA,FALSE,1,18.53,14.95
"365","C5",510,"wb","2001-07-30",2001,211,9.76,NA,NA,FALSE,1,9.76,14.6
"366","C5",512,"rm","2001-07-30",2001,211,21.28,NA,NA,FALSE,1,21.28,13.8
"367","C5",513,"ro","2001-07-30",2001,211,52.39,NA,NA,FALSE,1,52.39,26.15
"368","C5",514,"rm","2001-07-30",2001,211,26.36,NA,NA,FALSE,1,26.36,11.6
"369","C5",515,"ro","2001-07-30",2001,211,47.34,NA,NA,FALSE,1,47.34,21.15
"370","C5",518,"yb","2001-07-30",2001,211,15.25,NA,NA,FALSE,1,15.25,11.85
"371","C5",519,"ro","2001-07-30",2001,211,60.94,NA,NA,FALSE,1,60.94,32
"372","C5",733,"rm","2001-07-30",2001,211,16.55,NA,NA,FALSE,1,16.55,10.8
"373","D1",526,"rm","2001-07-30",2001,211,30.96,NA,NA,FALSE,1,30.96,19.1
"374","D1",527,"rm","2001-07-30",2001,211,20.78,NA,NA,FALSE,1,20.78,12.4
"375","D1",529,"rm","2001-07-30",2001,211,34.73,NA,NA,FALSE,1,34.73,22.6
"376","D1",530,"bo","2001-07-30",2001,211,38.1,NA,NA,FALSE,1,38.1,27.5
"377","D1",531,"bo","2001-07-30",2001,211,65.59,NA,NA,FALSE,1,65.59,31.1
"378","D1",532,"ro","2001-07-30",2001,211,69.36,NA,NA,FALSE,1,69.36,36.4
"379","D1",537,"rm","2001-07-30",2001,211,16.03,NA,NA,FALSE,1,16.03,9.8
"380","D1",538,"ro","2001-07-30",2001,211,49.1,NA,NA,FALSE,1,49.1,47.6
"381","D1",539,"rm","2001-07-30",2001,211,9.53,NA,NA,FALSE,1,9.53,10.5
"382","D1",540,"rm","2001-07-30",2001,211,15.31,NA,NA,FALSE,1,15.31,10.95
"383","D1",541,"rm","2001-07-30",2001,211,10.45,NA,NA,FALSE,1,10.45,11.3
"384","D1",542,"rm","2001-07-30",2001,211,9.2,NA,NA,FALSE,1,9.2,11
"385","D1",543,"ro","2001-07-30",2001,211,22.51,NA,NA,FALSE,1,22.51,19.95
"386","D1",544,"ro","2001-07-30",2001,211,50.4,NA,NA,FALSE,1,50.4,31
"387","D1",545,"rm","2001-07-30",2001,211,23.81,NA,NA,FALSE,1,23.81,14.1
"388","D1",546,"ro","2001-07-30",2001,211,37.81,NA,NA,FALSE,1,37.81,46.6
"389","D1",548,"wp","2001-07-30",2001,211,30.45,NA,NA,FALSE,1,30.45,19.15
"390","D1",549,"rm","2001-07-30",2001,211,22.13,NA,NA,FALSE,1,22.13,11.5
"391","D1",550,"wp","2001-07-30",2001,211,13.97,NA,NA,FALSE,1,13.97,19.1
"392","D1",551,"wp","2001-07-30",2001,211,41.18,NA,NA,FALSE,1,41.18,21.8
"393","D1",552,"rm","2001-07-30",2001,211,16.33,NA,NA,FALSE,1,16.33,11.8
"394","D1",553,"rm","2001-07-30",2001,211,19.85,NA,NA,FALSE,1,19.85,19.75
"395","D2",576,"rm","2001-07-30",2001,211,26.36,NA,NA,FALSE,1,26.36,16.7
"396","D2",579,"yb","2001-07-30",2001,211,22.12,NA,NA,FALSE,1,22.12,10.8
"397","D2",580,"rm","2001-07-30",2001,211,35.62,NA,NA,FALSE,1,35.62,27.6
"398","D2",582,"rm","2001-07-30",2001,211,22.02,NA,NA,FALSE,1,22.02,15.85
"399","D2",583,"rm","2001-07-30",2001,211,27.46,NA,NA,FALSE,1,27.46,20.75
"400","D2",584,"rm","2001-07-30",2001,211,6.22,NA,NA,FALSE,1,6.22,21
"401","D2",585,"rm","2001-07-30",2001,211,12.03,NA,NA,FALSE,1,12.03,13.65
"402","D2",586,"rm","2001-07-30",2001,211,12.24,NA,NA,FALSE,1,12.24,13.5
"403","D2",587,"ro","2001-07-30",2001,211,90.54,NA,NA,FALSE,1,90.54,40.8
"404","D2",588,"ro","2001-07-30",2001,211,86.65,NA,NA,FALSE,1,86.65,35.7
"405","D2",589,"ash","2001-07-30",2001,211,14.39,NA,NA,FALSE,1,14.39,19.65
"406","D2",590,"rm","2001-07-30",2001,211,11.12,NA,NA,FALSE,1,11.12,26.6
"407","D2",592,"rm","2001-07-30",2001,211,22.05,NA,NA,FALSE,1,22.05,14.55
"408","D2",594,"cherry","2001-07-30",2001,211,22.19,NA,NA,FALSE,1,22.19,27.5
"409","D3",604,"rm","2001-07-30",2001,211,39.84,NA,NA,FALSE,1,39.84,20.1
"410","D3",605,"rm","2001-07-30",2001,211,28.03,NA,NA,FALSE,1,28.03,32.1
"411","D3",606,"rm","2001-07-30",2001,211,64.69,NA,NA,FALSE,1,64.69,51.8
"412","D3",607,"rm","2001-07-30",2001,211,11.43,NA,NA,FALSE,1,11.43,13.7
"413","D3",608,"rm","2001-07-30",2001,211,20.01,NA,NA,FALSE,1,20.01,31.6
"414","D3",609,"rm","2001-07-30",2001,211,35.52,NA,NA,FALSE,1,35.52,30
"415","D3",611,"rm","2001-07-30",2001,211,42.88,NA,NA,FALSE,1,42.88,17.25
"416","D3",612,"rm","2001-07-30",2001,211,25.51,NA,NA,FALSE,1,25.51,21.4
"417","D3",613,"ro","2001-07-30",2001,211,108.96,NA,NA,FALSE,1,108.96,60.65
"418","D3",615,"ro","2001-07-30",2001,211,50.26,NA,NA,FALSE,1,50.26,20.65
"419","D3",618,"rm","2001-07-30",2001,211,38.16,NA,NA,FALSE,1,38.16,26.9
"420","D3",619,"rm","2001-07-30",2001,211,23.05,NA,NA,FALSE,1,23.05,13.3
"421","D4",626,"rm","2001-07-30",2001,211,12.66,NA,NA,FALSE,1,12.66,37.8
"422","D4",627,"cherry","2001-07-30",2001,211,31.44,NA,NA,FALSE,1,31.44,37
"423","D4",628,"cherry","2001-07-30",2001,211,17.54,NA,NA,FALSE,1,17.54,26
"424","D4",629,"cherry","2001-07-30",2001,211,22.68,NA,NA,FALSE,1,22.68,33.7
"425","D4",631,"ash","2001-07-30",2001,211,38.58,NA,NA,FALSE,1,38.58,38.6
"426","D4",633,"rm","2001-07-30",2001,211,72.2,NA,NA,FALSE,1,72.2,14.15
"427","D4",634,"sm","2001-07-30",2001,211,20.14,NA,NA,FALSE,1,20.14,13.55
"428","D4",635,"ash","2001-07-30",2001,211,8.23,NA,NA,FALSE,1,8.23,33.1
"429","D4",636,"sm","2001-07-30",2001,211,23.66,NA,NA,FALSE,1,23.66,11.9
"430","D4",637,"ash","2001-07-30",2001,211,31.22,NA,NA,FALSE,1,31.22,39.7
"431","D4",638,"ash","2001-07-30",2001,211,16.76,NA,NA,FALSE,1,16.76,38.1
"432","D4",639,"bo","2001-07-30",2001,211,81.23,NA,NA,FALSE,1,81.23,21.4
"433","D4",640,"rm","2001-07-30",2001,211,41.4,NA,NA,FALSE,1,41.4,23.85
"434","D4",641,"ash","2001-07-30",2001,211,31.11,NA,NA,FALSE,1,31.11,38.25
"435","D4",642,"sm","2001-07-30",2001,211,28.37,NA,NA,FALSE,1,28.37,13.75
"436","D4",643,"cherry","2001-07-30",2001,211,39.98,NA,NA,FALSE,1,39.98,42.2
"437","D4",730,"sm","2001-07-30",2001,211,33.85,NA,NA,FALSE,1,33.85,11.1
"438","D4",731,"sm","2001-07-30",2001,211,20.68,NA,NA,FALSE,1,20.68,11.1
"439","D4",732,"rm","2001-07-30",2001,211,27.49,NA,NA,FALSE,1,27.49,12.05
"440","D5",652,"rm","2001-07-30",2001,211,41.88,NA,NA,FALSE,1,41.88,31
"441","D5",653,"rm","2001-07-30",2001,211,21.4,NA,NA,FALSE,1,21.4,17.35
"442","D5",654,"ro","2001-07-30",2001,211,23.29,NA,NA,FALSE,1,23.29,14.9
"443","D5",658,"rm","2001-07-30",2001,211,39.87,NA,NA,FALSE,1,39.87,26.8
"444","D5",659,"rm","2001-07-30",2001,211,15.19,NA,NA,FALSE,1,15.19,17.7
"445","D5",661,"rm","2001-07-30",2001,211,9.06,NA,NA,FALSE,1,9.06,13.1
"446","D5",664,"bo","2001-07-30",2001,211,13.35,NA,NA,FALSE,1,13.35,12.5
"447","D5",665,"rm","2001-07-30",2001,211,15.84,NA,NA,FALSE,1,15.84,18
"448","D5",666,"rm","2001-07-30",2001,211,25.34,NA,NA,FALSE,1,25.34,24.2
"449","D5",667,"rm","2001-07-30",2001,211,29.88,NA,NA,FALSE,1,29.88,15.9
"450","D5",669,"rm","2001-07-30",2001,211,14.18,NA,NA,FALSE,1,14.18,11
"451","D5",670,"wb","2001-07-30",2001,211,25.49,NA,NA,FALSE,1,25.49,33.7
"452","D5",671,"rm","2001-07-30",2001,211,23.49,NA,NA,FALSE,1,23.49,22.3
"453","E1",676,"ro","2001-07-30",2001,211,22.68,NA,NA,FALSE,1,22.68,46.9
"454","E1",677,"hem","2001-07-30",2001,211,61.85,NA,NA,FALSE,1,61.85,25.55
"455","E1",678,"hem","2001-07-30",2001,211,25.96,NA,NA,FALSE,1,25.96,14.95
"456","E1",679,"rm","2001-07-30",2001,211,38.14,NA,NA,FALSE,1,38.14,44.1
"457","E1",680,"yb","2001-07-30",2001,211,22.41,NA,NA,FALSE,1,22.41,16.75
"458","E1",681,"yb","2001-07-30",2001,211,17.82,NA,NA,FALSE,1,17.82,17.65
"459","E1",682,"yb","2001-07-30",2001,211,20.53,NA,NA,FALSE,1,20.53,18.6
"460","E1",683,"rm","2001-07-30",2001,211,26.01,NA,NA,FALSE,3,26.01,37.4
"461","E1",684,"yb","2001-07-30",2001,211,33.86,NA,NA,FALSE,1,33.86,29.4
"462","E1",685,"rm","2001-07-30",2001,211,11.98,NA,NA,FALSE,1,11.98,46.9
"463","E1",686,"rm","2001-07-30",2001,211,51.68,NA,NA,FALSE,1,51.68,39
"464","E1",727,"yb","2001-07-30",2001,211,17.96,NA,NA,FALSE,1,17.96,11.2
"465","E2",701,"rm","2001-07-30",2001,211,15.26,NA,NA,FALSE,1,15.26,16.75
"466","E2",702,"rp","2001-07-30",2001,211,61.75,NA,NA,FALSE,1,61.75,39.3
"467","E2",703,"ro","2001-07-30",2001,211,36.55,NA,NA,FALSE,1,36.55,36.2
"468","E2",704,"rp","2001-07-30",2001,211,25.33,NA,NA,FALSE,1,25.33,25.55
"469","E2",705,"ro","2001-07-30",2001,211,57.05,NA,NA,FALSE,1,57.05,29.8
"470","E2",708,"rp","2001-07-30",2001,211,29.3,NA,NA,FALSE,1,29.3,26.8
"471","E2",710,"ro","2001-07-30",2001,211,70.26,NA,NA,FALSE,1,70.26,33.2
"472","E2",711,"ro","2001-07-30",2001,211,30.42,NA,NA,FALSE,1,30.42,21.25
"473","E2",712,"rm","2001-07-30",2001,211,20.45,NA,NA,FALSE,1,20.45,17.35
"474","E2",713,"rm","2001-07-30",2001,211,22.45,NA,NA,FALSE,1,22.45,26.5
"475","E2",714,"rp","2001-07-30",2001,211,31.47,NA,NA,FALSE,1,31.47,36.9
"476","E2",716,"rp","2001-07-30",2001,211,38.13,NA,NA,FALSE,1,38.13,32.2
"477","E2",717,"rp","2001-07-30",2001,211,34.17,NA,NA,FALSE,1,34.17,36.7
"478","E2",718,"rp","2001-07-30",2001,211,27.1,NA,NA,FALSE,1,27.1,31.7
"479","E2",719,"rm","2001-07-30",2001,211,25.09,NA,NA,FALSE,1,25.09,19.5
"480","E2",720,"rm","2001-07-30",2001,211,17.02,NA,NA,FALSE,1,17.02,13.9
"481","E2",721,"cherry","2001-07-30",2001,211,19.65,NA,NA,FALSE,1,19.65,15.9
"482","E2",723,"rp","2001-07-30",2001,211,21.33,NA,NA,FALSE,1,21.33,17.75
"483","E2",726,"rp","2001-07-30",2001,211,42.48,NA,NA,FALSE,1,42.48,33
"484","E2",727,"rp","2001-07-30",2001,211,25.97,NA,NA,FALSE,1,25.97,34.55
"485","E2",728,"rp","2001-07-30",2001,211,15.13,NA,NA,FALSE,1,15.13,23.1
"486","E2",729,"rp","2001-07-30",2001,211,22.69,NA,NA,FALSE,1,22.69,38.1
"487","E2",731,"rp","2001-07-30",2001,211,18.92,NA,NA,FALSE,1,18.92,25.8
"488","E2",735,"rm","2001-07-30",2001,211,10.47,NA,NA,FALSE,1,10.47,9.55
"489","E3",738,"rm","2001-07-30",2001,211,16.41,NA,NA,FALSE,1,16.41,10.4
"490","E3",752,"ro","2001-07-30",2001,211,55.11,NA,NA,FALSE,1,55.11,52
"491","E3",753,"ro","2001-07-30",2001,211,41.99,NA,NA,FALSE,1,41.99,44.5
"492","E3",755,"ro","2001-07-30",2001,211,13.4,NA,NA,FALSE,1,13.4,39.15
"493","E3",756,"rm","2001-07-30",2001,211,19.4,NA,NA,FALSE,1,19.4,24.3
"494","E3",757,"ro","2001-07-30",2001,211,25.46,NA,NA,FALSE,1,25.46,19.9
"495","E3",760,"ro","2001-07-30",2001,211,49.21,NA,NA,FALSE,1,49.21,23.7
"496","E3",761,"ro","2001-07-30",2001,211,38.91,NA,NA,FALSE,1,38.91,31.9
"497","E3",763,"ro","2001-07-30",2001,211,51.15,NA,NA,FALSE,1,51.15,37.7
"498","E3",764,"ro","2001-07-30",2001,211,44.34,NA,NA,FALSE,1,44.34,32.2
"499","E3",765,"ro","2001-07-30",2001,211,38.04,NA,NA,FALSE,1,38.04,27.3
"500","E3",766,"ro","2001-07-30",2001,211,45.8,NA,NA,FALSE,1,45.8,37.85
"501","E3",767,"rm","2001-07-30",2001,211,21.18,NA,NA,FALSE,1,21.18,16.38
"502","E3",768,"rm","2001-07-30",2001,211,19.03,NA,NA,FALSE,1,19.03,14.7
"503","E3",769,"ro","2001-07-30",2001,211,59.43,NA,NA,FALSE,1,59.43,37.9
"504","E3",771,"rm","2001-07-30",2001,211,13.11,NA,NA,FALSE,1,13.11,12.2
"505","E3",772,"ro","2001-07-30",2001,211,23.01,NA,NA,FALSE,1,23.01,22
"506","E3",773,"ro","2001-07-30",2001,211,34.01,NA,NA,FALSE,1,34.01,26.25
"507","E3",774,"rm","2001-07-30",2001,211,16.71,NA,NA,FALSE,1,16.71,11.85
"508","E3",775,"ro","2001-07-30",2001,211,45.64,NA,NA,FALSE,1,45.64,32.1
"509","E3",776,"ro","2001-07-30",2001,211,15.32,NA,NA,FALSE,1,15.32,19.6
"510","E3",777,"rm","2001-07-30",2001,211,29.61,NA,NA,FALSE,1,29.61,15
"511","E4",801,"wp","2001-07-30",2001,211,14.58,NA,NA,FALSE,1,14.58,22.75
"512","E4",802,"ro","2001-07-30",2001,211,59.11,NA,NA,FALSE,1,59.11,34.1
"513","E4",803,"ro","2001-07-30",2001,211,37.96,NA,NA,FALSE,1,37.96,23.25
"514","E4",804,"ws","2001-07-30",2001,211,22.84,NA,NA,FALSE,1,22.84,21.5
"515","E4",805,"wp","2001-07-30",2001,211,83.39,NA,NA,FALSE,1,83.39,43.6
"516","E4",806,"ws","2001-07-30",2001,211,21.2,NA,NA,FALSE,1,21.2,21.1
"517","E4",810,"rm","2001-07-30",2001,211,34.55,NA,NA,FALSE,1,34.55,22.2
"518","E4",811,"rm","2001-07-30",2001,211,39.82,NA,NA,FALSE,1,39.82,16
"519","E4",813,"rm","2001-07-30",2001,211,12.22,NA,NA,FALSE,1,12.22,11.3
"520","E4",815,"ro","2001-07-30",2001,211,70.1,NA,NA,FALSE,1,70.1,26.6
"521","E4",816,"ro","2001-07-30",2001,211,26.72,NA,NA,FALSE,1,26.72,19.1
"522","E4",817,"rm","2001-07-30",2001,211,11.06,NA,NA,FALSE,1,11.06,12.2
"523","E4",819,"yb","2001-07-30",2001,211,31.08,NA,NA,FALSE,1,31.08,25.05
"524","E4",821,"rm","2001-07-30",2001,211,50.85,NA,NA,FALSE,1,50.85,25.6
"525","E4",822,"rm","2001-07-30",2001,211,12.73,NA,NA,FALSE,1,12.73,11.2
"526","E4",824,"ws","2001-07-30",2001,211,26.26,NA,NA,FALSE,1,26.26,18.7
"527","E4",826,"ws","2001-07-30",2001,211,14.6,NA,NA,FALSE,1,14.6,18.4
"528","E4",827,"rm","2001-07-30",2001,211,11.9,NA,NA,FALSE,1,11.9,12.6
"529","E4",829,"ws","2001-07-30",2001,211,13.48,NA,NA,FALSE,1,13.48,12.2
"530","E4",830,"ro","2001-07-30",2001,211,49.03,NA,NA,FALSE,1,49.03,30
"531","E4",831,"ws","2001-07-30",2001,211,23.11,NA,NA,FALSE,1,23.11,15.4
"532","E4",834,"rm","2001-07-30",2001,211,36.52,NA,NA,FALSE,1,36.52,24.1
"533","E4",835,"rm","2001-07-30",2001,211,21.3,NA,NA,FALSE,1,21.3,15.45
"534","E4",837,"wp","2001-07-30",2001,211,13.44,NA,NA,FALSE,1,13.44,14.1
"535","E4",842,"wp","2001-07-30",2001,211,32.42,NA,NA,FALSE,1,32.42,20.15
"536","E4",843,"rm","2001-07-30",2001,211,43.66,NA,NA,FALSE,1,43.66,19.7
"537","E4",844,"rm","2001-07-30",2001,211,31.11,NA,NA,FALSE,1,31.11,16.7
"538","E4",846,"ws","2001-07-30",2001,211,12.8,NA,NA,FALSE,1,12.8,14.2
"539","E4",847,"yb","2001-07-30",2001,211,26.84,NA,NA,FALSE,1,26.84,16.1
"540","E4",849,"rm","2001-07-30",2001,211,17.33,NA,NA,FALSE,1,17.33,14.3
"541","E4",852,"ws","2001-07-30",2001,211,25.42,NA,NA,FALSE,1,25.42,20
"542","E4",853,"ro","2001-07-30",2001,211,68.95,NA,NA,FALSE,1,68.95,34.25
"543","E4",854,"hem","2001-07-30",2001,211,30.42,NA,NA,FALSE,1,30.42,14.5
"544","E4",856,"ws","2001-07-30",2001,211,27.13,NA,NA,FALSE,1,27.13,18.8
"545","E4",858,"rm","2001-07-30",2001,211,13.61,NA,NA,FALSE,1,13.61,9.7
"546","E4",859,"ws","2001-07-30",2001,211,18.09,NA,NA,FALSE,1,18.09,21.6
"547","E4",861,"ws","2001-07-30",2001,211,26.01,NA,NA,FALSE,1,26.01,24.6
"548","E5",734,"hem","2001-07-30",2001,211,16.95,NA,NA,FALSE,1,16.95,11.6
"549","E5",876,"hem","2001-07-30",2001,211,28.02,NA,NA,FALSE,1,28.02,31
"550","E5",877,"rm","2001-07-30",2001,211,33.28,NA,NA,FALSE,1,33.28,19
"551","E5",878,"hem","2001-07-30",2001,211,40.44,NA,NA,FALSE,1,40.44,42.9
"552","E5",879,"wp","2001-07-30",2001,211,32.15,NA,NA,FALSE,1,32.15,27.65
"553","E5",880,"ro","2001-07-30",2001,211,41.36,NA,NA,FALSE,1,41.36,32.8
"554","E5",883,"wb","2001-07-30",2001,211,17.74,NA,NA,FALSE,1,17.74,18.2
"555","E5",884,"wp","2001-07-30",2001,211,24.76,NA,NA,FALSE,1,24.76,34.4
"556","E5",885,"rm","2001-07-30",2001,211,24.77,NA,NA,FALSE,1,24.77,27.5
"557","E5",887,"rm","2001-07-30",2001,211,30.3,NA,NA,FALSE,1,30.3,16
"558","E5",888,"rm","2001-07-30",2001,211,11.65,NA,NA,FALSE,1,11.65,12.2
"559","E5",889,"hem","2001-07-30",2001,211,39.13,NA,NA,FALSE,1,39.13,25.1
"560","E5",890,"ro","2001-07-30",2001,211,21.24,NA,NA,FALSE,1,21.24,18.1
"561","E5",891,"rm","2001-07-30",2001,211,25.18,NA,NA,FALSE,1,25.18,20
"562","E5",892,"rm","2001-07-30",2001,211,15.19,NA,NA,FALSE,1,15.19,19.5
"563","E5",893,"hem","2001-07-30",2001,211,39.2,NA,NA,FALSE,1,39.2,23.8
"564","E5",895,"rm","2001-07-30",2001,211,24.24,NA,NA,FALSE,1,24.24,21.15
"565","E5",897,"wp","2001-07-30",2001,211,12.92,NA,NA,FALSE,2,12.92,25.5
"566","E5",898,"wp","2001-07-30",2001,211,18.9,NA,NA,FALSE,1,18.9,17.85
"567","E5",899,"wp","2001-07-30",2001,211,105.06,NA,NA,FALSE,1,105.06,50.5
"568","E5",900,"rm","2001-07-30",2001,211,19.15,NA,NA,FALSE,1,19.15,17.2
"569","E5",901,"wp","2001-07-30",2001,211,44.3,NA,NA,FALSE,1,44.3,32.1
